;d	one_eye_closed:643 ;3:397 v_over_eye:342 >_o:339 w:300 v:298 cheek-to-cheek:292 splashing:284 \m/:282 smile:272 open_mouth:264 idol:262 holding_microphone:251 pom_pom_(cheerleading):250 heads_together:250 girl_sandwich:249 round_teeth:248 sandwiched:239 cheerleader:237 confetti:237
;o	yawning:478 one_eye_closed:471 waking_up:426 wince:421 rubbing_eyes:413 sleepy:409 stretching:313 arm_up:167 pillow:162 bed_sheet:162 grabbing_another's_breast:159 tears:158 armpits:152 arms_up:147 groping:144 ;d:141 on_bed:136 open_mouth:133 vaginal:129 stomach:128
;p	tongue_out:498 tongue:461 one_eye_closed:452 ;):265 v:222 :p:214 star_(symbol):172 heart:127 symbol-shaped_pupils:127 nail_polish:125 two_side_up:114 hand_on_own_hip:114 bracelet:111 leaning_forward:108 striped_clothes:107 side_ponytail:104 crop_top:102 food:102 midriff:101 pink_hair:101
;q	tongue_out:469 tongue:434 one_eye_closed:426 licking_lips:343 v:235 star_(symbol):202 symbol-shaped_pupils:155 heart:150 food:147 v-shaped_eyebrows:130 hands_up:128 arm_up:128 nail_polish:124 fingernails:117 closed_mouth:114 smile:112 bikini:112 bracelet:110 twintails:109 orange_hair:106
;t	one_eye_closed:274 blush:74
<o>_<o>	comic:217 multiple_girls:145 animal_ears:112 2girls:108 long_sleeves:56 black_hair:51 blonde_hair:50 open_mouth:48 short_hair:44 shirt:43 smile:33 long_hair:32 simple_background:32 blush:12
<|>_<|>	black_wings:499 head_wings:495 low_wings:438 feathered_wings:424 pink_halo:421 white_sailor_collar:343 beret:336 halo:330 wings:313 black_hat:266 pink_hair:252 sailor_collar:225 chibi:221 black_shirt:221 twintails:201 pink_eyes:188 comic:175 serafuku:175 hat:167 official_alternate_costume:166
=_=	o_o:427 4koma:410 0_0:381 |_|:379 >_<:378 :3:374 chibi:368 triangle_mouth:361 xd:352 ^^^:350 blush_stickers:344 comic:342 +++:339 zzz:336 silent_comic:331 :>:320 closed_eyes:318 kotatsu:318 :<:311 solid_oval_eyes:311
=_hair_ornament	hair_ornament:152 looking_at_viewer:74 long_hair:48 1girl:34
>:(	v-shaped_eyebrows:557 frown:535 serious:362 angry:307 tsurime:254 crossed_arms:190 holding_sword:186 holding_weapon:175 closed_mouth:165 sword:162 weapon:149 nose_blush:141 hand_on_own_hip:130 vest:121 puffy_short_sleeves:121 armor:119 sweatdrop:115 cowboy_shot:111 looking_to_the_side:111 bare_arms:109
>:)	v-shaped_eyebrows:627 doyagao:416 smug:384 ;):266 tsurime:260 smirk:260 hands_on_own_hips:226 smile:189 hand_on_own_hip:185 legs_apart:183 skirt_set:177 bat_wings:175 closed_mouth:174 sparkle:173 crossed_arms:171 clenched_hands:171 6+girls:169 outstretched_arm:162 foreshortening:151 arm_at_side:149
>_<	xd:721 x3:565 dx:510 >o<:416 closed_eyes:406 4koma:400 chibi:396 o_o:395 =_=:378 0_0:374 |_|:370 duckling:363 flying_sweatdrops:361 +++:357 6+girls:348 comic:347 ^^^:330 triangle_mouth:327 heart_in_mouth:318 multiple_4koma:318
>_o	one_eye_closed:403 ;d:339 >_<:300 chibi:286 blush_stickers:266 6+girls:244 :3:235 v:221 star_(symbol):188 v-shaped_eyebrows:183 tongue_out:164 :d:160 fang:147 tongue:146 multiple_girls:138 food:133 heart:130 ahoge:123 hair_bow:123 comic:122
>o<	>_<:416 chibi:295 closed_eyes:230 :o:212 sweatdrop:189 comic:187 multiple_girls:164 fang:144 ahoge:136 open_mouth:121 :d:118 pink_hair:118 heart:106 2girls:105 short_sleeves:97 blue_hair:94 holding:94 multicolored_hair:94 hat:93 twintails:90
?	spoken_question_mark:808 ??:673 confused:520 hypnosis:406 mind_control:393 clueless:378 !:367 ...?:360 ...:357 !?:356 spoken_exclamation_mark:343 silent_comic:340 spoken_character:333 comic:328 spoken_ellipsis:326 spoken_interrobang:324 coin_on_string:324 spoken_object:324 pendulum:323 speech_bubble:318
??	?:673 confused:512 spoken_question_mark:402 !?:298 thought_bubble:281 @_@:272 !:268 ...:265 speech_bubble:242 comic:231 flying_sweatdrops:219 english_text:215 sweatdrop:207 looking_at_another:179 chibi:172 yuri:150 sweat:141 multiple_boys:136 2boys:135 multiple_views:133
@_@	purple_hairband:466 hypnosis:397 mind_control:386 wavy_mouth:366 flustered:359 pendulum:351 nervous_sweating:337 nervous_smile:313 embarrassed:309 !?:307 confused:307 flying_sweatdrops:302 full-face_blush:296 ?:287 alternate_breast_size:278 nervous:275 ??:272 nose_blush:270 crazy_eyes:269 tearing_up:267
\m/	double_\m/:800 nico_nico_nii:689 seikan_hikou:676 otonokizaka_school_uniform:420 microphone:295 ;d:282 one_eye_closed:233 6+girls:214 star_(symbol):203 parody:198 twintails:162 grin:162 cardigan:158 hair_bow:155 cosplay:152 :d:144 ^_^:144 sparkle:142 v-shaped_eyebrows:138 red_bow:133
\n/	jewelry:95 standing:93 smile:88 twintails:86 multiple_girls:82 bow:78 skirt:76 gloves:72 shirt:71 open_mouth:70 holding:66 looking_at_viewer:59 blonde_hair:57 animal_ears:56 red_eyes:54 hair_ornament:52 hair_between_eyes:51 navel:49 long_hair:46 long_sleeves:45
\o/	outstretched_arms:583 arms_up:448 ^_^:308 :d:243 closed_eyes:199 multiple_girls:158 open_mouth:130 smile:110 hat:102 blonde_hair:98 bow:95 twintails:92 brown_hair:87 blue_hair:86 short_hair:85 skirt:84 ribbon:83 standing:77 dress:70 hair_ornament:64
\||/	purple_flower:296 waving:289 pink_flower:234 white_flower:222 red_flower:211 hand_on_own_chest:207 hand_up:205 fingernails:191 rose:190 eyelashes:185 flower:182 floral_print:176 hair_flower:166 hands_up:162 floating_hair:149 nail_polish:147 wide_sleeves:145 petals:143 frills:142 upper_teeth_only:135
^^^	surprised:478 4koma:448 o_o:445 0_0:421 comic:415 emphasis_lines:401 !?:400 spoken_interrobang:388 +++:384 |_|:360 flying_sweatdrops:352 turn_pale:351 =_=:350 gloom_(expression):344 motion_lines:341 silent_comic:340 yukkuri_shiteitte_ne:336 multiple_4koma:335 trembling:334 >_<:330
^_^	closed_eyes:602 facing_viewer:466 :d:398 happy:394 +++:378 duckling:376 traditional_nun:335 laughing:330 facing_another:322 \o/:308 chicken:305 duck:304 xd:302 >_<:300 6+girls:297 u_u:296 4koma:294 0_0:293 false_smile:288 o_o:285
a-chan_(1st_costume)_(hololive)	virtual_youtuber:305
a-chan_(hololive)	black-framed_eyewear:462 glasses:352 virtual_youtuber:348 blue_bow:345 hair_bow:246 blue_hair:217 bow:182 purple_hair:151 multiple_girls:139 blue_eyes:133 short_hair:126 shirt:114 hair_ornament:95 brown_hair:84 closed_mouth:80 holding:75 open_mouth:59 smile:53 blush:38 looking_at_viewer:38
a-pose	1girl:43
a.b.a	key_in_head:977 object_through_head:817 key:581 bandages:449 1girl:48
a.i._voice	headlamp:885 radio_antenna:773 orange_belt:665 black_leggings:523 white_ribbon:501 cable:487 headset:444 android:438 white_jacket:430 leggings:421 one_side_up:419 orange_eyes:413 orange_hair:408 grey_skirt:398 turtleneck:374 black_shirt:362 hooded_jacket:340 open_jacket:334 twin_drills:332 hood_down:318
a2_(nier:automata)	robot_joints:612 android:564 joints:543 mole_under_mouth:504 black_blindfold:495 blindfold:459 armlet:350 mole:338 tank_top:327 elbow_gloves:314 sword:294 holding_sword:292 black_shorts:280 white_hair:270 black_gloves:261 short_shorts:230 holding_weapon:227 weapon:222 black_thighhighs:213 shorts:210
a6m_zero	airplane:644 military_vehicle:616 aircraft:611
a_(phrase)	shark_tail:540 fish_tail:528 fins:478 sharp_teeth:405 streaked_hair:288 virtual_youtuber:281 hood:273 teeth:240 multicolored_hair:206 grey_hair:194 blue_hair:187 tail:181 blue_eyes:124 open_mouth:112 hair_ornament:97 smile:54 blush:44 1girl:35 looking_at_viewer:27 solo:22
a_certain_high_school_uniform	tokiwadai_school_uniform:640 gakuran:566 summer_uniform:511 spiked_hair:453 school_uniform:297 serafuku:224 1boy:183 brown_eyes:161 black_hair:145 brown_hair:127 skirt:116 hair_ornament:104 short_hair:99 multiple_girls:91 shirt:70 1girl:18 blush:15
a_channel	black_hair:148 short_hair:106 1girl:11
a_hat_in_time	brown_hair:179
aa-12_(girls'_frontline)	bags_under_eyes:574 lollipop:528 candy:476 star_(symbol):304 food:281 ahoge:226 blue_eyes:166 hair_ornament:151 hat:140 holding:116 breasts:63 looking_at_viewer:59 1girl:40 solo:39 long_hair:30
aa_megami-sama	forehead_mark:613 facial_mark:492 bracelet:291 jewelry:177 earrings:159 nipples:154 brown_hair:134 large_breasts:104 blue_eyes:94 long_hair:86 breasts:71 1girl:42 smile:17 solo:17 blush:6
aak_(arknights)	furry_male:580 furry:490 animal_ears:185
aardwolf_(kemono_friends)	multicolored_hair:246 tail:228 animal_ears:206 black_hair:177
abandoned	post-apocalypse:773 overgrown:767 ruins:626 scenery:513 building:452 no_humans:387 grass:361 tree:306 outdoors:267 cloud:259 blue_sky:256 day:252 sky:248 water:245
abe_nana	orange_hair:274 ponytail:269 rabbit_ears:245 brown_eyes:184 hair_bow:165 one_eye_closed:160 brown_hair:159 hair_ribbon:143 bow:140 ribbon:116 open_mouth:105 medium_breasts:104 animal_ears:103 multiple_girls:103 thighhighs:99 blush:91 short_hair:87 smile:86 dress:67 cleavage:65
abigail_williams_(emerald_float)_(fate)	polka_dot_bow:638 orange_bow:604 forehead:485 polka_dot:468 double_bun:418 black_bow:409 black_bikini:407 parted_bangs:383 hair_bun:362 official_alternate_costume:327 hair_bow:290 bikini:289 swimsuit:264 bow:221 bare_shoulders:195 blonde_hair:190 collarbone:188 navel:166 blue_eyes:164 blush:100
abigail_williams_(fate)	orange_bow:805 keyhole:793 polka_dot_bow:787 multiple_hat_bows:654 forehead:651 multiple_hair_bows:642 bandaid_on_forehead:612 teddy_bear:611 crossed_bandaids:581 polka_dot:558 parted_bangs:544 white_bloomers:542 black_bow:524 sleeves_past_fingers:510 stuffed_animal:498 stuffed_toy:476 ribbed_dress:472 bonnet:471 bloomers:459 suction_cups:453
abigail_williams_(festival_outfit)_(fate)	teddy_bear:535 sleeves_past_fingers:496 stuffed_animal:450 stuffed_toy:431 sleeves_past_wrists:389 parted_bangs:373 official_alternate_costume:310 blonde_hair:187 long_sleeves:183 dress:176 blue_eyes:164 long_hair:84 solo:48 1girl:41
abigail_williams_(second_ascension)_(fate)	keyhole:765 polka_dot_bow:613 orange_bow:610 teddy_bear:524 witch_hat:445 polka_dot:443 hat_bow:439 stuffed_animal:436 revealing_clothes:427 single_thighhigh:421 stuffed_toy:418 black_bow:406 black_hat:401 parted_bangs:376 black_panties:373 panties:232 bow:224 hat:220 underwear:216 small_breasts:204
abigail_williams_(swimsuit_foreigner)_(fate)	keyhole:757 bonnet:665 forehead:561 orange_bow:519 black_cat:491 braided_bun:449 innertube:442 parted_bangs:430 swim_ring:426 white_bikini:416 white_bow:411 third_eye:392 white_one-piece_swimsuit:388 white_skin:381 double_bun:369 cat:369 tentacles:367 black_bow:315 hair_bun:303 bikini:302
abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate)	keyhole:773 orange_bow:591 third_eye:514 white_skin:499 forehead:497 tentacles:452 double_bun:419 black_bikini:412 colored_skin:401 black_bow:388 parted_bangs:376 hair_bun:353 bikini:278 small_breasts:260 swimsuit:254 white_hair:240 sidelocks:240 bow:208 very_long_hair:203 thighs:197
abigail_williams_(swimsuit_foreigner)_(second_ascension)_(fate)	keyhole:734 double_bun:408 one-piece_swimsuit:386 parted_bangs:364 hair_bun:347 braid:248 swimsuit:246 very_long_hair:206 blonde_hair:184 blue_eyes:170 long_hair:87 1girl:40
abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate)	bonnet:721 forehead:528 black_cat:499 innertube:493 swim_ring:477 white_bikini:472 white_bow:466 parted_bangs:404 cat:375 bikini:311 swimsuit:288 miniskirt:278 hair_bow:265 small_breasts:261 sidelocks:240 very_long_hair:220 bow:215 blonde_hair:211 twintails:208 bare_shoulders:203
abigail_williams_(third_ascension)_(fate)	keyhole:769 orange_bow:623 polka_dot_bow:607 tentacles:512 witch_hat:472 third_eye:461 revealing_clothes:450 pale_skin:449 white_skin:443 polka_dot:431 hat_bow:427 forehead:417 black_bow:408 black_panties:380 black_hat:379 parted_bangs:376 glowing:375 topless:348 colored_skin:347 white_hair:241
abigail_williams_(traveling_outfit)_(fate)	bandaid_on_forehead:786 crossed_bandaids:752 polka_dot_bow:684 orange_bow:645 teddy_bear:554 multiple_hair_bows:548 bandaid_on_face:519 single_hair_bun:514 sleeves_past_fingers:512 polka_dot:498 stuffed_animal:462 stuffed_toy:442 forehead:440 black_bow:433 bandaid:429 high_collar:427 parted_bangs:421 sleeves_past_wrists:414 tentacles:406 black_jacket:394
ability_card_(touhou)	card:564 holding:154 smile:84 solo:37 1girl:28
above_clouds	flying:470 cloud:401 scenery:393 no_humans:333 sky:311 blue_sky:283 outdoors:237 day:235 hat:79 dress:65 skirt:63 shirt:37 solo:22 short_hair:19 open_mouth:13 smile:9 long_hair:1
abs	muscular:757 pectorals:709 muscular_male:690 large_pectorals:690 bara:686 muscular_female:667 obliques:619 bare_pectorals:602 navel_hair:595 mature_male:581 topless_male:577 toned:576 biceps:563 chest_hair:541 male_underwear:540 sideburns:529 strongman_waist:501 hairy:493 toned_male:492 facial_hair:487
absinthe_(arknights)	bear_ears:654 animal_ears:209 red_eyes:175 1girl:32
absol	white_fur:556 claws:487 pokemon_(creature):485 single_horn:440 no_humans:396 white_pupils:375 bright_pupils:358 horns:223 white_hair:182 red_eyes:180 tail:130 closed_mouth:96 simple_background:53 open_mouth:32 looking_at_viewer:12 smile:10 solo:6
absolutely_everyone	everyone:732 6+boys:560 6+girls:513 multiple_boys:324 mask:311 glasses:276 green_hair:255 orange_hair:254 sword:254 red_hair:244 hair_bun:232 weapon:218 multiple_girls:212 wings:211 food:210 horns:209 one_eye_closed:206 purple_hair:200 necktie:199 pink_hair:197
abstract	colorful:549 abstract_background:518 flower:82 full_body:75 upper_body:66 solo:55 closed_eyes:52 standing:47 dress:42 short_hair:42 black_hair:38 closed_mouth:37 skirt:37 shirt:34 1girl:32 hat:28 bow:26 long_sleeves:24 red_eyes:20 holding:11
abstract_background	abstract:518 multicolored_background:375 expressionless:227 floating_hair:183 blue_background:170 feet_out_of_frame:142 looking_to_the_side:138 from_side:135 hands_up:117 upper_body:114 black_eyes:108 wide_sleeves:105 holding_weapon:104 hand_up:103 black_footwear:100 medium_hair:100 star_(symbol):98 puffy_sleeves:97 cowboy_shot:96 frills:94
absurdly_long_hair	rectangular_halo:485 aqua_halo:465 prehensile_hair:390 very_long_hair:388 hair_flowing_over:382 hair_spread_out:380 long_hair_between_eyes:375 green_halo:364 aqua_necktie:294 blue_necktie:284 number_tattoo:273 floating_hair:262 black_sleeves:252 animal_ear_headphones:247 blue_halo:247 full_body:245 low-tied_long_hair:245 long_dress:239 ringed_eyes:229 floating:228
abukuma_(kancolle)	hair_rings:546 grey_sailor_collar:514 double_bun:417 bike_shorts:353 hair_bun:349 serafuku:323 6+girls:310 sailor_collar:242 school_uniform:236 pleated_skirt:208 red_ribbon:200 blonde_hair:200 twintails:200 short_sleeves:183 comic:170 black_gloves:168 multiple_girls:152 blue_eyes:150 skirt:144 shorts:130
abukuma_kai_ni_(kancolle)	hair_rings:514 double_bun:397 hair_bun:333 serafuku:317 sailor_collar:294 school_uniform:238 black_gloves:237 short_sleeves:220 pleated_skirt:220 blonde_hair:190 gloves:169 blue_eyes:153 skirt:153 long_hair:85 solo:33 1girl:22
aburaage	fox_tail:408 fox_ears:360 food:340 tail:221 animal_ears:183 blonde_hair:137 short_hair:94 solo:22 1girl:20
abuse	penis_out:625 bruise:621 clothed_male_nude_female:609 injury:531 open_fly:463 rape:444 bondage:377 bdsm:372 restrained:372 bound:365 tears:360 blood:345 loli:343 crying:329 uncensored:292 arms_behind_back:290 nude:260 hetero:257 spread_legs:252 pussy:248
abydos_high_school_swimsuit	one-piece_swimsuit:402 halo:328 ahoge:259 swimsuit:257 breasts:84
abyssal_ship	white_skin:649 mittens:602 pale_skin:578 ribbed_dress:569 colored_skin:490 single_horn:482 white_mittens:456 glowing_eyes:442 white_bag:417 glowing:379 machinery:374 cannon:372 claws:370 airplane:360 o-ring_top:355 covered_mouth:337 aircraft:334 dark_persona:332 tentacles:330 naval_uniform:325
accel_world	antenna_hair:382 black_hair:162 red_eyes:122 gloves:95 long_hair:61 blush:44 1girl:39 solo:21
accelerator_(toaru_majutsu_no_index)	a_certain_high_school_uniform:738 albino:716 child:410 age_difference:398 genderswap:380 white_hair:254 medium_hair:232 striped_clothes:231 choker:221 multiple_boys:211 ahoge:186 1boy:178 red_eyes:171 school_uniform:166 brown_eyes:161 brown_hair:145 short_hair:121 multiple_girls:98 shirt:89 dress:83
accident	multiple_girls:88 skirt:78 open_mouth:73 shirt:54 blush:50 short_hair:45 long_hair:33 breasts:23 1girl:21 solo:6
accidental_exposure	skirt_caught_on_object:800 wardrobe_malfunction:570 skirt_lift:356 pantyshot:328 clothes_lift:293 embarrassed:281 white_panties:258 panties:244 bag:243 from_behind:238 underwear:230 ass:209 looking_back:186 pleated_skirt:154 miniskirt:150 school_uniform:140 outdoors:135 skirt:133 day:129 socks:126
accidental_pervert	1boy:171 blush:93 open_mouth:83 short_hair:75 breasts:68 1girl:23 long_hair:20
accordion	instrument:508
ace_(playing_card)	ace_of_hearts:933 ace_of_spades:902 playing_card:837 ace_of_diamonds:817 ace_of_clubs:802 spade_(shape):790 king_(playing_card):749 card:742 queen_(playing_card):716 club_(shape):711 holding_card:605 poker_chip:575 diamond_(shape):537 fishnet_pantyhose:366 playboy_bunny:365 black_leotard:357 strapless_leotard:321 fake_animal_ears:317 detached_collar:314 fishnets:312
ace_attorney	magatama_necklace:567 magatama:559 whip:423 suit:345 half_updo:344 formal_clothes:336 hair_rings:309 top_hat:299 spiked_hair:283 black_vest:282 facial_hair:272 sleeves_rolled_up:267 ascot:256 pointing:246 necklace:241 vest:240 blue_necktie:238 multiple_boys:229 juliet_sleeves:215 red_necktie:214
ace_combat	fighter_jet:731 airplane:602 aircraft:574 military_vehicle:553 military:395
ace_of_clubs	club_(shape):847 ace_(playing_card):802 playing_card:671 card:595 heart:240 solo:49 1girl:37
ace_of_diamonds	ace_(playing_card):817 playing_card:684 diamond_(shape):673 card:607 heart:227 looking_at_viewer:56 solo:53 long_hair:47 1girl:37
ace_of_hearts	ace_(playing_card):933 playing_card:781 ace_of_spades:733 card:693 club_(shape):675 spade_(shape):651 holding_card:566 diamond_(shape):480 fishnet_pantyhose:382 playboy_bunny:370 black_leotard:368 heart:331 detached_collar:327 fishnets:324 fake_animal_ears:323 rabbit_ears:319 strapless_leotard:315 leotard:309 wrist_cuffs:261 bowtie:256
ace_of_spades	ace_(playing_card):902 spade_(shape):869 playing_card:756 ace_of_hearts:733 club_(shape):672 card:670 holding_card:556 diamond_(shape):511 playboy_bunny:297 fake_animal_ears:255 rabbit_ears:247 leotard:232 heart:202 bowtie:190 pantyhose:168 holding:145 bow:135 animal_ears:123 gloves:108 jewelry:99
ace_trainer_(pokemon)	1girl:26
acerola_(pokemon)	topknot:623 flipped_hair:556 stitches:536 armlet:465 pokemon_(creature):404 :3:322 sandals:307 purple_hair:296 short_sleeves:179 jewelry:172 dress:169 hair_ornament:168 purple_eyes:161 collarbone:120 open_mouth:112 short_hair:107 smile:88 multiple_girls:54 blush:50 1girl:40
acheron_(honkai:_star_rail)	chain_around_arm:716 official_alternate_color:709 single_wide_sleeve:695 purple_veil:679 coattails:616 black_hole:616 single_thigh_boot:584 single_bare_shoulder:576 leg_tattoo:576 red_hands:528 scabbard:517 white_coat:503 blood_from_eyes:496 asymmetrical_footwear:495 body_markings:468 diamond-shaped_pupils:462 red_umbrella:456 colored_extremities:450 criss-cross_halter:435 hair_over_one_eye:409
achiga_school_uniform	cardigan:419 school_uniform:272 brown_hair:177 long_hair:73
achilles_(fate)	green_hair:288 male_focus:270 1boy:157 short_hair:97
acorn	leaf:336 tail:147 animal_ears:124 brown_hair:97 long_sleeves:94 hat:92 holding:92 skirt:78 dress:77 shirt:70 open_mouth:68 smile:68 short_hair:47 solo:33 1girl:30 looking_at_viewer:20 blush:15
acoustic_guitar	guitar:704 instrument:594 playing_instrument:585 holding_instrument:559 music:542 sitting:179 closed_eyes:152 holding:148 white_shirt:110 shirt:101 multiple_girls:88 skirt:80 brown_hair:69 long_sleeves:66 short_hair:62 smile:62 black_hair:52 open_mouth:46 long_hair:20 solo:16
acronym	facepaint:604 whisker_markings:585 headphones:420 facial_mark:419 bodysuit:387 brown_eyes:207 brown_hair:173 long_hair:73 breasts:72 solo:54 1girl:45
action_pizazz	breasts:101
ad	holding:96 multiple_girls:93 brown_hair:58 shirt:58 black_hair:55 skirt:53 short_hair:43 smile:41 open_mouth:13 long_hair:12 looking_at_viewer:7 1girl:4
ada_wong	red_dress:357 gun:305 weapon:189 black_hair:187 short_hair:156 dress:151 medium_breasts:122 gloves:120 1boy:112 holding:104 breasts:71 1girl:34
adachi_rei	headlamp:919 radio_antenna:806 orange_belt:695 black_leggings:552 white_ribbon:534 cable:516 headset:474 android:468 white_jacket:462 one_side_up:452 leggings:449 orange_eyes:448 orange_hair:444 turtleneck:399 grey_skirt:394 black_shirt:391 hooded_jacket:366 twin_drills:361 open_jacket:360 hood_down:332
adachi_sakura	yuri:318 2girls:222 multiple_girls:191 brown_hair:160 blush:90 long_hair:61
adachi_to_shimamura	yuri:314 2girls:217 multiple_girls:186 brown_hair:160 hair_ornament:140 shirt:119 blush:90 long_hair:63
adachi_tooru	multiple_boys:296 necktie:261
